ID,floor_area_sqm,mean_resale_price,geometry,Closest distance to Marina Bay Sands,Closest distance to Resorts World Casino Sentosa
block 305 SEMBAWANG,133.375,469423.10714285716,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 306 ANG MO KIO,118.5,562181.8181818181,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 306 CHOA CHU KANG,111.5,424931.380952381,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 306 JURONG EAST,73.56521739130434,285042.9027311361,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 307 BISHAN,79.75,427682.13988095237,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 307 BUKIT BATOK,75.85714285714286,301915.83095238096,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 307 CLEMENTI,72.47619047619048,346063.88408119656,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 307 HOUGANG,77.77777777777777,299864.7435897436,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 307 SERANGOON,93.5,413119.9566052227,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 308 CLEMENTI,67.0,326030.69260337367,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 308 HOUGANG,76.08,298769.82802867383,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 309 JURONG EAST,124.83333333333333,447624.72960992914,POINT (103.76970275789861 1.2934785500000001),7178.59571364379,7178.59571364379
block 31 BEDOK,117.3529411764706,582205.0036764706,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 31 BUKIT MERAH,62.666666666666664,293547.59868421056,POINT (101.0377184 4.5547853),478438.0299118013,478438.0299118013
block 31 GEYLANG,80.25,441398.9164411977,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 31 JURONG EAST,99.5,334844.0373563219,POINT (103.7419081 1.3338016),12433.600407378106,12433.600407378106
block 310 BISHAN,121.61538461538461,634170.282051282,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 310 CLEMENTI,70.05555555555556,337462.71568627446,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 310 SEMBAWANG,142.55555555555554,547601.0500679875,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 310 WOODLANDS,77.28571428571429,293479.01785714284,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 311 GEYLANG,96.66666666666667,391329.2857142857,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 311 HOUGANG,71.4375,286527.4568181818,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 311 SEMBAWANG,111.33333333333333,406110.65173611115,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 311 WOODLANDS,81.9090909090909,304137.06493506493,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 312 YISHUN,89.0,315976.3958333333,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 313 BISHAN,84.0,419141.4819444445,POINT (103.83203356097692 1.3659908),9549.300637849754,9549.300637849754
block 313 SEMBAWANG,115.0909090909091,397451.7301831878,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 313 TAMPINES,145.8181818181818,600227.1363636364,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 313 WOODLANDS,83.0,293272.07602339186,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 314 ANG MO KIO,44.0,221528.5676011265,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 314 GEYLANG,88.6,364375.4565476191,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 314 HOUGANG,91.75,330131.99404761905,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 314 YISHUN,116.53846153846153,375806.6826923077,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 315 GEYLANG,90.15384615384616,362117.3498168498,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 316 BUKIT BATOK,77.52380952380952,295546.0919158361,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 316 GEYLANG,72.8125,301380.375,POINT (103.8706298184074 1.3275858),4861.68583215172,4861.68583215172
block 316 SEMBAWANG,117.07142857142857,400132.9791666667,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 316 WOODLANDS,78.45454545454545,300875.376010101,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 317 JURONG EAST,113.35714285714286,414062.39392857143,POINT (103.76970275789861 1.2934785500000001),7178.59571364379,7178.59571364379
block 317 SEMBAWANG,110.0,396314.89031620556,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 317 TAMPINES,113.875,436752.0833333333,POINT (103.93102912719868 1.35828095),11266.640206553264,11266.640206553264
block 317 WOODLANDS,81.0,306035.72222222225,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 318 CLEMENTI,91.0,488795.0486111111,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 318 SEMBAWANG,105.3076923076923,383907.26249556895,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 318 WOODLANDS,96.66666666666667,340803.27777777775,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 319 CLEMENTI,67.0,342465.5265752766,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 319 GEYLANG,89.71428571428571,356822.1792717087,POINT (103.8706298184074 1.3275858),4861.68583215172,4861.68583215172
block 319 HOUGANG,79.0,304458.34685634007,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 319 SERANGOON,145.66666666666666,741641.6666666667,POINT (103.88062227851341 1.3503253000000002),7577.978652850622,7577.978652850622
block 319 WOODLANDS,79.71428571428571,300164.6168971516,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 32 BEDOK,80.3076923076923,354504.27372872224,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 32 BUKIT MERAH,59.69230769230769,293116.8493531785,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 32 GEYLANG,73.72222222222223,391398.2121341622,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 32 KALLANG/WHAMPOA,55.294117647058826,227677.46813725488,POINT (103.8623474 1.3302361),5037.380009865922,5037.380009865922
block 32 MARINE PARADE,72.16666666666667,393891.64444444445,POINT (103.904665 1.302774),5254.445630521953,5254.445630521953
block 320 CLEMENTI,67.0,342203.4945054945,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 320 GEYLANG,90.66666666666667,361056.13178294577,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 320 JURONG EAST,119.0,415459.5833333333,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 320 YISHUN,91.125,305114.1405610156,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 321 JURONG EAST,84.0,317613.6858108108,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 321 YISHUN,92.11764705882354,289846.288657235,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 323 WOODLANDS,161.2,567560.4166666667,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 324 ANG MO KIO,98.0,474771.8418803419,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 324 BUKIT BATOK,69.66666666666667,275094.11250000005,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 324 GEYLANG,92.2,354186.05,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 324 JURONG EAST,113.5,422412.90476190473,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 324 SEMBAWANG,114.55555555555556,388638.25396825396,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 324 SERANGOON,92.57142857142857,469734.7132034632,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 324 YISHUN,142.57142857142858,535314.6512605043,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 325 BUKIT BATOK,108.75,364362.64402791305,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 325 HOUGANG,118.9090909090909,422507.13636363635,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 325 JURONG EAST,147.2,588085.8423423423,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 325 SEMBAWANG,113.7,390845.00701754383,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 325 YISHUN,145.77272727272728,531507.5777511962,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 326 CLEMENTI,69.22222222222223,354990.9183604336,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 326 HOUGANG,104.0,374108.71794871794,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 326 TAMPINES,148.25,601310.8333333334,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 326 WOODLANDS,151.77777777777777,527833.5681818181,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 326 YISHUN,145.75,523671.53682170546,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 327 HOUGANG,71.33333333333333,298316.5277777778,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 327 SEMBAWANG,108.33333333333333,396539.6072859745,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 327 TAMPINES,147.66666666666666,615165.8916666667,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 327 YISHUN,88.0,308075.4185185185,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 328 ANG MO KIO,82.44444444444444,377037.98671497585,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 328 BUKIT BATOK,89.0,258613.63636363635,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 328 HOUGANG,79.33333333333333,311479.177994228,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 328 TAMPINES,147.2,602672.0515151515,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 328 YISHUN,144.22222222222223,539752.6495726496,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 33 GEYLANG,80.64285714285714,521151.34812925174,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 33 KALLANG/WHAMPOA,55.625,231178.04562415197,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 33 MARINE PARADE,68.52,405650.6620910973,POINT (103.904665 1.302774),5254.445630521953,5254.445630521953
block 33 WOODLANDS,98.0,297544.96310719405,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 330 SEMBAWANG,111.18181818181819,393546.30710085935,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 330 YISHUN,109.75,372830.7391304348,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 333 ANG MO KIO,72.8,307428.25,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 333 BUKIT BATOK,69.38461538461539,278079.48992673995,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 334 CLEMENTI,71.0,348182.3947876448,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 334 GEYLANG,146.85714285714286,586968.1904761905,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 334 SEMBAWANG,106.8125,373146.16382575757,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 334 SERANGOON,84.0,494847.2,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 335 ANG MO KIO,91.0909090909091,420270.1722048067,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 335 CLEMENTI,72.07142857142857,342423.7549361208,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 335 SERANGOON,96.0,465228.6446078431,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 335B CENTRAL AREA,83.5,553392.6079551821,POINT (-116.9736504 50.2346211),13109175.688297465,13109175.688297465
block 336 BUKIT BATOK,87.8,335016.5,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 336 GEYLANG,107.36363636363636,380614.58169934637,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 336 JURONG EAST,149.72727272727272,551388.5422077922,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 336 WOODLANDS,93.45454545454545,308318.2770859278,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 337 BUKIT BATOK,89.26315789473684,333421.85789473687,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 337 SEMBAWANG,124.85714285714286,407191.78273809527,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 338 BUKIT BATOK,91.77777777777777,316967.5710108605,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 338 CLEMENTI,119.0,630263.8639587363,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 338 TAMPINES,127.2,421752.3820728291,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 339 WOODLANDS,143.91666666666666,519569.7010582011,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 34 BEDOK,99.225,418812.47502430726,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 34 BUKIT MERAH,76.875,405323.5951367781,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 34 CENTRAL AREA,65.0,382788.967032967,POINT (146.00830564128205 -41.116910399999995),6335618.685648819,6335618.685648819
block 34 GEYLANG,79.48780487804878,398945.3073125185,POINT (103.8840851167304 1.3096364999999999),3768.767382948761,3768.767382948761
block 34 JURONG EAST,74.92307692307692,265133.2105006105,POINT (103.7419081 1.3338016),12433.600407378106,12433.600407378106
block 34 KALLANG/WHAMPOA,67.89393939393939,302320.54564569157,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 34 MARINE PARADE,69.83333333333333,374232.79445822997,POINT (103.904665 1.302774),5254.445630521953,5254.445630521953
block 34 TOA PAYOH,67.0,284021.0358409321,POINT (103.8497414 1.3353906),5743.444997146924,5743.444997146924
block 340 BUKIT BATOK,89.72727272727273,298700.9750280584,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 340 CHOA CHU KANG,108.8,427090.5172413793,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 340 CLEMENTI,117.93333333333334,550622.9166666666,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 340 JURONG EAST,140.41176470588235,512981.7305672269,POINT (103.77035442218084 1.2935294499999999),7123.494156834656,7123.494156834656
block 341 BUKIT BATOK,85.63157894736842,307606.6724217444,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 341 CHOA CHU KANG,143.0,604197.5,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 341 CLEMENTI,72.47619047619048,314688.2065476191,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 341 GEYLANG,91.13333333333334,361646.3488179669,POINT (103.8706298184074 1.3275858),4861.68583215172,4861.68583215172
block 341 JURONG EAST,86.0,324919.56190476194,POINT (103.76970275789861 1.2934785500000001),7178.59571364379,7178.59571364379
block 342 CLEMENTI,119.5,570977.1523809524,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 342 WOODLANDS,161.88888888888889,574052.2108843538,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 345 ANG MO KIO,78.21739130434783,356086.559178744,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 345 TAMPINES,115.125,421836.0119047619,POINT (103.93102912719868 1.35828095),11266.640206553264,11266.640206553264
block 345 WOODLANDS,140.23529411764707,463771.765597148,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 345 YISHUN,85.77777777777777,296092.951329126,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 346 ANG MO KIO,81.25,392335.359430512,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 346 CLEMENTI,70.47826086956522,333862.0797848499,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 346 GEYLANG,91.6923076923077,347888.1033182504,POINT (103.8706298184074 1.3275858),4861.68583215172,4861.68583215172
block 346 YISHUN,113.61111111111111,357168.7914862915,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 348 WOODLANDS,97.57142857142857,348854.7171325052,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 35 BEDOK,86.48780487804878,354683.0714377407,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 35 GEYLANG,75.54242424242425,435475.3208321606,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 35 KALLANG/WHAMPOA,56.0,230238.1044871795,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 350 BUKIT BATOK,98.28571428571429,334443.01948051946,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 350 CLEMENTI,92.0,440901.0416666667,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 351 ANG MO KIO,100.83333333333333,579190.8350586612,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 351 CHOA CHU KANG,144.0,589571.8823529412,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 351 CLEMENTI,68.48148148148148,330574.8787878788,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 351 TAMPINES,116.4,421260.08483516483,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 351 WOODLANDS,117.5,408580.7032967033,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 352 ANG MO KIO,100.9090909090909,558896.4945887446,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 352 CLEMENTI,70.75,331586.57407407404,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 352 GEYLANG,112.6923076923077,412309.2222222222,POINT (103.89459637858039 1.3325653499999999),6480.1666132449545,6480.1666132449545
block 352 HOUGANG,93.9090909090909,339482.7075098814,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 352 WOODLANDS,115.5,407533.8461538461,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 352 YISHUN,146.88888888888889,530548.28125,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 353 ANG MO KIO,101.92307692307692,590792.2488226059,POINT (103.84368975 1.3885722999999999),11646.10442013269,11646.10442013269
block 353 WOODLANDS,110.72727272727273,414913.6121212121,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 353 YISHUN,85.83333333333333,303683.65656565654,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 354 BUKIT BATOK,147.5,561083.5857487923,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 354 CHOA CHU KANG,112.5,414785.1447278912,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 354 YISHUN,83.8125,284049.5829124579,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 355 CHOA CHU KANG,111.33333333333333,445806.5476190476,POINT (103.7445 1.401318),18285.99136391172,18285.99136391172
block 355 CLEMENTI,117.0,637981.2222222222,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 356 CLEMENTI,117.0,628170.238095238,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 356 TAMPINES,124.625,465941.3755707763,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 357 CLEMENTI,117.0,620593.2326254826,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 357 HOUGANG,148.64705882352942,572147.7012477719,POINT (103.88324188555953 1.35147475),7787.477904233574,7787.477904233574
block 357 SEMBAWANG,105.125,405266.30555555556,POINT (103.8110857503803 1.45574395),19712.03512455093,19712.03512455093
block 357 YISHUN,119.3076923076923,377666.804029304,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 358 CLEMENTI,92.0,462170.5142857143,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 358 TAMPINES,117.22222222222223,461514.2833333333,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 358 WOODLANDS,145.30769230769232,555467.1310897436,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 36 BEDOK,76.6,321775.9869658119,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 36 BUKIT MERAH,81.36666666666666,482360.80196078436,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 36 GEYLANG,73.5525,415604.92910968093,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 36 JURONG EAST,79.14285714285714,259213.47619047618,POINT (103.7419081 1.3338016),12433.600407378106,12433.600407378106
block 360 YISHUN,144.83333333333334,520720.4226190476,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 362 CLEMENTI,71.82352941176471,356407.57918552036,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 362 YISHUN,80.77777777777777,287715.3824404762,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 363 BUKIT BATOK,77.1923076923077,319406.4669148056,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 363 CLEMENTI,81.71428571428571,351281.93412698415,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 364 BUKIT BATOK,68.0,302561.7983870968,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 364 CLEMENTI,73.6,346883.0366013072,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 364 TAMPINES,111.57142857142857,419824.1258767073,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 365 CLEMENTI,76.2,336971.48423423426,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 365 TAMPINES,109.44444444444444,401745.2251984127,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 365 WOODLANDS,117.75,438148.93333333335,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 366 BUKIT BATOK,146.22222222222223,574737.4355555556,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 366 CLEMENTI,61.0,356603.3653846154,POINT (103.77598114983843 1.3320357),9908.878813117522,9908.878813117522
block 366 YISHUN,116.15384615384616,373911.3846153846,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 367 BUKIT BATOK,81.18181818181819,312362.56243756245,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 367 TAMPINES,104.63157894736842,402890.1833405829,POINT (103.93169459451332 1.35823695),11314.499537914988,11314.499537914988
block 367 YISHUN,112.52631578947368,377678.4512724118,POINT (103.8403992 1.4377325),17076.156583567823,17076.156583567823
block 368 WOODLANDS,112.54545454545455,430465.6165172855,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 369 BUKIT BATOK,91.27272727272727,358605.9027168234,POINT (103.75266284937962 1.3758846999999998),15403.994540802376,15403.994540802376
block 37 BEDOK,77.83870967741936,319725.23574972793,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 37 BUKIT MERAH,75.87179487179488,354856.69441739697,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 37 GEYLANG,58.25,268847.55833333335,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 37 KALLANG/WHAMPOA,110.5,590993.5757575758,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 37 TOA PAYOH,108.3076923076923,620649.1719824891,POINT (103.8497414 1.3353906),5743.444997146924,5743.444997146924
block 37 WOODLANDS,122.8,388854.94871794875,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 370 WOODLANDS,120.53846153846153,449985.2789913339,POINT (-115.546226 54.0556065),12884734.693564262,12884734.693564262
block 371 CLEMENTI,76.8,353656.93674242427,POINT (103.75144769655765 1.33620005),11896.328540908782,11896.328540908782
block 371 HOUGANG,113.07692307692308,516163.7057109558,POINT (103.88071076652449 1.34987515),7533.190369947071,7533.190369947071
block 372 CLEMENTI,116.6,595103.5714285715,POINT (103.7624098 1.3140256),9273.484353890406,9273.484353890406
block 38 BEDOK,44.0,238276.7857142857,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 38 BUKIT MERAH,83.02857142857142,440799.4082815735,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 38 GEYLANG,59.89473684210526,250371.56140350876,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 38 KALLANG/WHAMPOA,115.81818181818181,565299.1616800921,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 38 TOA PAYOH,70.625,284236.5425925926,POINT (103.8497414 1.3353906),5743.444997146924,5743.444997146924
block 385 BUKIT BATOK,93.18518518518519,460701.0035729847,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 385 TAMPINES,123.77777777777777,472771.7878787879,POINT (103.93102912719868 1.35828095),11266.640206553264,11266.640206553264
block 386 BUKIT BATOK,96.34782608695652,455506.06811594206,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 387 YISHUN,145.53846153846155,521036.110367893,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 388 BUKIT BATOK,115.33333333333333,556824.6198412698,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 39 BEDOK,71.0625,302295.0366795367,POINT (103.9314714 1.3256702),9057.217152985673,9057.217152985673
block 39 BUKIT MERAH,107.9,555831.1395238095,POINT (103.82831840371266 1.2704395),1834.627121338543,1834.627121338543
block 39 GEYLANG,68.96153846153847,403676.7521367521,POINT (103.8870563 1.3181862),4703.10950931338,4703.10950931338
block 390 BUKIT BATOK,118.0,546693.8133333334,POINT (103.75220543614704 1.3750589),15350.579206030061,15350.579206030061
block 390 YISHUN,90.08695652173913,308369.52536231885,POINT (103.8395409 1.438065),17125.649119290814,17125.649119290814
block 3C KALLANG/WHAMPOA,97.14285714285714,682554.4642857143,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 4 BUKIT MERAH,84.52,470480.17765567766,POINT (103.8353518 1.279353),2915.0242061830572,2915.0242061830572
block 4 CENTRAL AREA,73.51219512195122,403843.3954343517,POINT (146.00851646254105 -41.1102749),6335191.752470099,6335191.752470099
block 4 CHOA CHU KANG,78.66666666666667,279159.9583333333,POINT (103.751701 1.3757393),15443.863891085388,15443.863891085388
block 4 KALLANG/WHAMPOA,79.58823529411765,372153.5135827698,POINT (103.8663299 1.3250618),4502.24597112861,4502.24597112861
block 4 MARINE PARADE,69.58333333333333,363195.524496337,POINT (103.904665 1.302774),5254.445630521953,5254.445630521953
block 4 QUEENSTOWN,70.84615384615384,383333.10939690354,POINT (103.80048475470755 1.2863687499999998),4183.97623293919,4183.97623293919
block 4 SERANGOON,65.89473684210526,303374.84925571503,POINT (103.8698268 1.3514805),7449.298925379446,7449.298925379446
